tiempo_s,temperatura_C
992.00,32.25
992.50,31.75
993.00,32.25
993.50,31.75
994.00,32.50
994.50,32.25
995.00,32.25
995.50,32.00
996.00,32.50
996.50,32.00
997.00,32.00
997.50,31.50
998.00,32.25
998.50,32.25
999.00,32.25
999.50,31.75
1000.00,32.00
1000.50,32.50
1001.00,31.75
1001.50,32.00
1002.00,32.00
1002.50,32.25
1003.00,32.00
1003.50,32.50
1004.00,32.00
1004.50,32.00
1005.00,32.00
1005.50,31.75
1006.00,32.25
1006.50,32.50
1007.00,32.25
1007.50,32.50
1008.00,32.50
1008.50,32.25
1009.00,32.00
1009.50,31.50
1010.00,32.00
1010.50,31.50
1011.00,31.75
1011.50,32.25
1012.00,32.50
1012.50,32.25
1013.00,32.00
1013.50,32.25
1014.00,31.75
1014.50,32.50
1015.00,32.00
1015.50,32.50
1016.00,32.50
1016.50,32.50
1017.00,32.50
1017.50,32.25
1018.00,32.25
1018.50,32.00
1019.00,32.25
1019.50,31.75
1020.00,32.50
1020.50,32.00
1021.00,32.25
1021.50,32.50
1022.00,31.75
1022.50,32.50
1023.00,32.25
1023.50,31.75
1024.00,32.25
1024.50,32.25
1025.00,32.00
1025.50,32.25
1026.00,32.00
1026.50,31.75
1027.00,32.25
1027.50,32.25
1028.00,32.25
1028.50,32.25
1029.00,32.25
1029.50,32.25
1030.00,32.25
1030.50,32.25
1031.00,32.50
1031.50,32.50
1032.00,32.25
1032.50,32.00
1033.00,32.25
1033.50,32.25
1034.00,32.25
1034.50,32.25
1035.00,32.50
1035.50,32.00
1036.00,32.50
1036.50,32.00
1037.00,32.25
1037.50,31.75
1038.00,32.50
1038.50,32.75
1039.00,32.25
1039.50,32.00
1040.00,32.25
1040.50,32.25
1041.00,32.25
1041.50,31.75
1042.00,32.50
1042.50,32.50
1043.00,32.25
1043.50,32.00
1044.00,32.50
1044.50,32.25
1045.00,32.50
1045.50,32.50
1046.00,32.50
1046.50,32.50
1047.00,32.50
1047.50,32.50
1048.00,32.75
1048.50,32.00
1049.00,32.50
1049.50,32.00
1050.00,32.50
1050.50,32.25
1051.00,32.50
1051.50,32.50
1052.00,32.50
1052.50,32.25
1053.00,32.25
1053.50,32.25
1054.00,32.75
1054.50,32.25
1055.00,32.50
1055.50,32.25
1056.00,32.25
1056.50,32.25
1057.00,32.50
1057.50,32.50
1058.00,32.50
1058.50,32.25
1059.00,32.75
1059.50,32.50
1060.00,32.50
1060.50,32.75
1061.00,31.75
1061.50,32.00
1062.00,32.25
1062.50,32.50
1063.00,32.25
1063.50,32.25
1064.00,32.50
1064.50,32.25
1065.00,32.25
1065.50,32.75
1066.00,32.50
1066.50,32.25
1067.00,32.50
1067.50,32.25
1068.00,32.75
1068.50,32.00
1069.00,32.75
1069.50,32.75
1070.00,32.50
1070.50,32.75
1071.00,32.50
1071.50,32.50
1072.00,32.75
1072.50,32.75
1073.00,32.75
1073.50,32.50
1074.00,32.50
1074.50,32.00
1075.00,32.75
1075.50,32.25
1076.00,32.75
1076.50,32.25
1077.00,32.25
1077.50,32.50
1078.00,32.50
1078.50,32.00
1079.00,32.25
1079.50,32.50
1080.00,32.75
1080.50,32.75
1081.00,32.50
1081.50,32.75
1082.00,32.25
1082.50,32.50
1083.00,32.50
1083.50,32.75
1084.00,32.50
1084.50,32.25
1085.00,32.75
1085.50,32.75
1086.00,32.75
1086.50,32.50
1087.00,32.75
1087.50,32.25
1088.00,32.25
1088.50,32.50
1089.00,32.75
1089.50,32.75
1090.00,32.00
1090.50,32.25
1091.00,32.25
1091.50,32.75
1092.00,32.25
1092.50,32.25
1093.00,32.25
1093.50,32.75
1094.00,32.50
1094.50,32.75
1095.00,32.50
1095.50,32.25
1096.00,32.50
1096.50,32.25
1097.00,32.50
1097.50,32.75
1098.00,32.75
1098.50,32.50
1099.00,32.00
1099.50,32.00
1100.00,32.25
1100.50,32.00
1101.00,32.50
1101.50,32.25
1102.00,33.00
1102.50,33.00
1103.00,32.25
1103.50,32.75
1104.00,32.75
1104.50,32.25
1105.00,32.50
1105.50,32.25
1106.00,32.75
1106.50,33.00
1107.00,32.50
1107.50,32.00
1108.00,32.75
1108.50,32.75
1109.00,32.50
1109.50,32.75
1110.00,32.50
1110.50,32.50
1111.00,32.75
1111.50,32.75
1112.00,32.25
1112.50,32.00
1113.00,32.75
1113.50,32.50
1114.00,32.00
1114.50,32.00
1115.00,32.75
1115.50,32.75
1116.00,32.25
1116.50,32.50
1117.00,33.00
1117.50,32.75
1118.00,32.75
1118.50,32.00
1119.00,33.00
1119.50,33.00
1120.00,32.00
1120.50,32.25
1121.00,33.00
1121.50,32.50
1122.00,32.25
1122.50,32.50
1123.00,33.00
1123.50,32.75
1124.00,32.75
1124.50,32.75
1125.00,32.50
1125.50,32.50
1126.00,33.00
1126.50,32.50
1127.00,32.25
1127.50,33.00
1128.00,32.25
1128.50,32.50
1129.00,32.50
1129.50,32.50
1130.00,32.50
1130.50,32.50
1131.00,32.50
1131.50,32.50
1132.00,32.50
1132.50,32.50
1133.00,32.25
1133.50,32.75
1134.00,33.00
1134.50,33.00
1135.00,33.00
1135.50,32.25
1136.00,32.25
1136.50,33.00
1137.00,32.25
1137.50,32.50
1138.00,32.00
1138.50,32.75
1139.00,32.25
1139.50,32.50
1140.00,32.75
1140.50,32.50
1141.00,32.50
1141.50,33.00
1142.00,33.00
1142.50,32.75
1143.00,32.50
1143.50,32.00
1144.00,33.00
1144.50,33.00
1145.00,32.75
1145.50,32.75
1146.00,33.00
1146.50,32.75
1147.00,32.25
1147.50,32.75
1148.00,32.75
1148.50,32.75
1149.00,32.50
1149.50,32.50
1150.00,32.75
1150.50,32.50
1151.00,32.75
1151.50,32.75
1152.00,33.00
1152.50,32.50
1153.00,32.75
1153.50,32.75
1154.00,33.00
1154.50,32.50
1155.00,33.00
1155.50,32.50
1156.00,32.75
1156.50,32.50
1157.00,32.75
1157.50,32.25
1158.00,33.00
1158.50,32.75
1159.00,32.75
1159.50,32.75
1160.00,32.50
1160.50,32.50
1161.00,32.50
1161.50,33.00
1162.00,32.75
1162.50,32.25
1163.00,32.75
1163.50,32.75
1164.00,32.75
1164.50,32.75
1165.00,32.75
1165.50,32.75
1166.00,33.00
1166.50,32.75
1167.00,33.00
1167.50,32.50
1168.00,33.00
1168.50,32.75
1169.00,33.25
1169.50,32.50
1170.00,32.00
1170.50,32.25
1171.00,32.75
1171.50,33.00
1172.00,33.00
1172.50,32.75
1173.00,32.75
1173.50,32.75
1174.00,33.00
1174.50,32.75
1175.00,32.50
1175.50,33.00
1176.00,32.50
1176.50,32.75
1177.00,32.50
1177.50,32.75
1178.00,32.75
1178.50,33.00
1179.00,33.00
1179.50,32.75
1180.00,32.50
1180.50,32.25
1181.00,33.00
1181.50,32.25
1182.00,32.50
1182.50,32.25
1183.00,32.25
1183.50,32.50
1184.00,33.00
1184.50,33.00
1185.00,32.50
1185.50,33.00
1186.00,32.75
1186.50,32.75
1187.00,32.50
1187.50,33.00
1188.00,33.00
1188.50,33.00
1189.00,33.00
1189.50,32.50
1190.00,33.00
1190.50,32.75
1191.00,32.75
1191.50,32.75
1192.00,32.75
1192.50,32.75
1193.00,32.75
1193.50,32.75
1194.00,32.75
1194.50,33.00
1195.00,32.50
1195.50,32.00
1196.00,32.75
1196.50,32.50
1197.00,32.75
1197.50,32.50
1198.00,33.00
1198.50,32.50
1199.00,33.25
1199.50,32.50
1200.00,33.00
1200.50,33.00
1201.00,32.75
1201.50,32.50
1202.00,33.00
1202.50,32.25
1203.00,32.75
1203.50,33.00
1204.00,32.75
1204.50,33.00
1205.00,33.00
1205.50,32.75
1206.00,33.00
1206.50,33.25
1207.00,32.75
1207.50,32.50
1208.00,32.50
1208.50,32.75
1209.00,32.75
1209.50,33.25
1210.00,32.25
1210.50,33.00
1211.00,33.25
1211.50,33.00
1212.00,32.75
1212.50,33.00
1213.00,32.75
1213.50,32.75
1214.00,33.00
1214.50,32.75
1215.00,32.25
1215.50,32.75
1216.00,32.25
1216.50,32.75
1217.00,32.75
1217.50,33.00
1218.00,33.00
1218.50,32.50
1219.00,33.25
1219.50,33.00
1220.00,33.25
1220.50,32.50
1221.00,32.75
1221.50,32.75
1222.00,32.75
1222.50,33.00
1223.00,33.00
1223.50,32.75
1224.00,33.00
1224.50,33.25
1225.00,32.75
1225.50,33.25
1226.00,32.75
1226.50,32.75
1227.00,32.50
1227.50,33.25
1228.00,32.75
1228.50,32.50
1229.00,33.25
1229.50,33.00
1230.00,32.75
1230.50,33.25
1231.00,33.00
1231.50,33.25
1232.00,33.25
1232.50,32.50
1233.00,32.75
1233.50,33.00
1234.00,33.25
1234.50,33.00
1235.00,32.75
1235.50,32.50
1236.00,33.25
1236.50,32.75
1237.00,32.75
1237.50,33.25
1238.00,33.25
1238.50,32.75
1239.00,32.50
1239.50,33.25
1240.00,33.00
1240.50,32.75
1241.00,32.75
1241.50,32.75
1242.00,32.75
1242.50,33.25
1243.00,33.00
1243.50,32.75
1244.00,33.25
1244.50,33.25
1245.00,33.25
1245.50,33.00
1246.00,32.75
1246.50,33.00
1247.00,33.25
1247.50,33.25
1248.00,33.00
1248.50,33.25
1249.00,33.25
1249.50,33.00
1250.00,32.25
1250.50,33.25
1251.00,33.00
1251.50,33.25
1252.00,33.25
1252.50,33.00
1253.00,33.25
1253.50,33.25
1254.00,32.75
1254.50,33.00
1255.00,33.25
1255.50,33.00
1256.00,33.00
1256.50,32.75
1257.00,33.25
1257.50,32.25
1258.00,33.25
1258.50,33.25
1259.00,33.25
1259.50,33.00
1260.00,33.50
1260.50,33.25
1261.00,33.50
1261.50,33.00
1262.00,32.75
1262.50,33.25
1263.00,33.25
1263.50,32.25
1264.00,33.25
1264.50,32.75
1265.00,33.00
1265.50,33.25
1266.00,33.50
1266.50,33.25
1267.00,32.75
1267.50,33.50
1268.00,32.75
1268.50,33.25
1269.00,33.00
1269.50,33.00
1270.00,33.00
1270.50,33.00
1271.00,33.25
1271.50,33.25
1272.00,32.75
1272.50,33.00
1273.00,33.25
1273.50,33.25
1274.00,33.25
1274.50,33.50
1275.00,33.00
1275.50,33.50
1276.00,33.00
1276.50,33.00
1277.00,33.25
1277.50,33.00
1278.00,33.25
1278.50,33.25
1279.00,33.25
1279.50,33.50
1280.00,33.50
1280.50,32.75
1281.00,33.50
1281.50,33.50
1282.00,33.50
1282.50,33.00
1283.00,33.00
1283.50,33.50
1284.00,33.50
1284.50,33.25
1285.00,33.50
1285.50,33.25
1286.00,32.50
1286.50,33.00
1287.00,33.25
1287.50,33.50
1288.00,33.25
1288.50,33.50
1289.00,33.50
1289.50,33.25
1290.00,33.25
1290.50,33.50
1291.00,33.25
1291.50,33.50
1292.00,33.25
1292.50,33.50
1293.00,33.00
1293.50,33.25
1294.00,33.25
1294.50,33.25
1295.00,33.50
1295.50,33.25
1296.00,33.25
1296.50,33.50
1297.00,33.50
1297.50,33.00
1298.00,33.25
1298.50,32.75
1299.00,33.00
1299.50,33.00
1300.00,33.25
1300.50,33.50
1301.00,33.75
1301.50,33.50
1302.00,33.00
1302.50,33.00
1303.00,33.50
1303.50,33.50
1304.00,33.50
1304.50,33.50
1305.00,33.25
1305.50,33.50
1306.00,33.50
1306.50,33.50
1307.00,33.25
1307.50,33.25
1308.00,33.50
1308.50,33.25
1309.00,33.25
1309.50,33.50
1310.00,33.00
1310.50,33.00
1311.00,33.25
1311.50,33.25
1312.00,33.00
1312.50,33.00
1313.00,33.25
1313.50,33.50
1314.00,33.00
1314.50,33.50
1315.00,33.50
1315.50,33.00
1316.00,33.25
1316.50,33.00
1317.00,33.50
1317.50,33.50
1318.00,33.25
1318.50,33.50
1319.00,33.50
1319.50,33.50
1320.00,33.00
1320.50,33.50
1321.00,33.00
1321.50,33.50
1322.00,33.50
1322.50,33.00
1323.00,33.50
1323.50,33.50
1324.00,33.75
1324.50,33.50
1325.00,33.25
1325.50,33.75
1326.00,33.50
1326.50,33.75
1327.00,33.50
1327.50,33.00
1328.00,33.25
1328.50,33.00
1329.00,33.75
1329.50,33.75
1330.00,33.00
1330.50,33.25
1331.00,33.50
1331.50,33.25
1332.00,33.50
1332.50,33.25
1333.00,33.50
1333.50,32.75
1334.00,33.75
1334.50,33.25
1335.00,33.25
1335.50,33.25
1336.00,32.75
1336.50,33.75
1337.00,33.25
1337.50,33.00
1338.00,33.25
1338.50,33.25
1339.00,33.25
1339.50,33.00
1340.00,33.50
1340.50,33.50
1341.00,33.50
1341.50,33.50
1342.00,33.50
1342.50,33.50
1343.00,33.75
1343.50,33.50
1344.00,33.25
1344.50,33.00
1345.00,33.00
1345.50,33.50
1346.00,33.50
1346.50,33.50
1347.00,33.75
1347.50,33.25
1348.00,33.25
1348.50,33.25
1349.00,33.75
1349.50,33.75
1350.00,33.25
1350.50,33.25
1351.00,33.50
1351.50,33.75
1352.00,33.25
1352.50,33.75
1353.00,33.75
1353.50,33.25
1354.00,33.50
1354.50,33.75
1355.00,33.75
1355.50,33.75
1356.00,33.50
1356.50,33.75
1357.00,33.75
1357.50,33.75
1358.00,33.75
1358.50,34.00
1359.00,33.75
1359.50,33.75
1360.00,33.00
1360.50,32.75
1361.00,33.25
1361.50,33.25
1362.00,33.50
1362.50,33.75
1363.00,33.50
1363.50,33.50
1364.00,33.75
1364.50,33.75
1365.00,33.25
1365.50,33.25
1366.00,33.25
1366.50,34.00
1367.00,33.75
1367.50,33.75
1368.00,33.75
1368.50,33.50
1369.00,33.25
1369.50,33.75
1370.00,33.75
1370.50,33.50
1371.00,33.75
1371.50,33.75
1372.00,33.25
1372.50,33.50
1373.00,33.50
1373.50,34.00
1374.00,33.75
1374.50,33.75
1375.00,33.25
1375.50,33.75
1376.00,33.25
1376.50,33.75
1377.00,33.50
1377.50,33.00
1378.00,33.50
1378.50,33.75
1379.00,33.25
1379.50,33.50
1380.00,33.25
1380.50,32.75
1381.00,33.25
1381.50,33.50
1382.00,33.25
1382.50,33.75
1383.00,33.75
1383.50,33.25
1384.00,33.00
1384.50,33.75
1385.00,34.00
1385.50,33.75
1386.00,33.50
1386.50,33.75
1387.00,33.75
1387.50,33.50
1388.00,33.75
1388.50,33.25
1389.00,34.00
1389.50,33.25
1390.00,33.50
1390.50,33.75
1391.00,34.00
1391.50,33.00
1392.00,33.75
1392.50,33.50
1393.00,33.50
1393.50,33.50
1394.00,33.75
1394.50,33.75
1395.00,34.00
1395.50,33.75
1396.00,33.75
1396.50,33.50
1397.00,34.00
1397.50,33.75
1398.00,33.25
1398.50,34.00
1399.00,33.75
1399.50,33.00
1400.00,33.75
1400.50,33.50
1401.00,33.75
1401.50,33.50
1402.00,33.25
1402.50,33.75
1403.00,33.75
1403.50,33.75
1404.00,33.50
1404.50,33.25
1405.00,33.75
1405.50,33.25
1406.00,33.50
1406.50,34.00
1407.00,33.25
1407.50,33.25
1408.00,34.00
1408.50,33.75
1409.00,34.00
1409.50,33.50
1410.00,33.75
1410.50,33.50
1411.00,33.50
1411.50,33.75
1412.00,33.75
1412.50,33.75
1413.00,33.75
1413.50,33.50
1414.00,33.50
1414.50,33.75
1415.00,33.25
1415.50,33.00
1416.00,34.00
1416.50,33.75
1417.00,33.25
1417.50,33.75
1418.00,33.50
1418.50,33.75
1419.00,33.50
1419.50,34.00
1420.00,33.25
1420.50,33.50
1421.00,33.75
1421.50,33.75
1422.00,33.50
1422.50,33.75
1423.00,33.50
1423.50,33.75
1424.00,33.75
1424.50,33.25
1425.00,33.25
1425.50,34.00
1426.00,34.00
1426.50,33.00
1427.00,33.25
1427.50,34.25
1428.00,33.50
1428.50,33.25
1429.00,33.00
1429.50,33.50
1430.00,33.50
1430.50,33.50
1431.00,33.25
1431.50,33.75
1432.00,32.75
1432.50,33.50
1433.00,32.75
1433.50,33.25
1434.00,33.25
1434.50,33.75
1435.00,33.75
1435.50,33.75
1436.00,33.50
1436.50,33.25
1437.00,33.25
1437.50,33.25
1438.00,33.75
1438.50,33.25
1439.00,33.25
1439.50,32.75
1440.00,33.75
1440.50,33.50
1441.00,33.00
1441.50,33.25
1442.00,33.75
1442.50,33.50
1443.00,33.50
1443.50,33.25
1444.00,33.50
1444.50,33.25
1445.00,33.50
1445.50,33.25
1446.00,33.25
1446.50,33.50
1447.00,33.50
1447.50,33.75
1448.00,33.25
1448.50,33.50
1449.00,33.00
1449.50,33.50
1450.00,33.25
1450.50,32.75
1451.00,33.25
1451.50,33.00
1452.00,33.25
1452.50,33.75
1453.00,33.25
1453.50,33.50
1454.00,33.50
1454.50,32.75
1455.00,33.50
1455.50,32.75
1456.00,33.00
1456.50,33.00
1457.00,33.50
1457.50,33.50
1458.00,33.25
1458.50,33.00
1459.00,33.00
1459.50,33.50
1460.00,33.50
1460.50,33.50
1461.00,33.00
1461.50,33.75
1462.00,33.25
1462.50,33.75
1463.00,33.00
1463.50,33.50
1464.00,32.75
1464.50,33.25
1465.00,33.25
1465.50,32.75
1466.00,33.50
1466.50,33.50
1467.00,33.25
1467.50,33.25
1468.00,33.50
1468.50,33.50
1469.00,33.25
1469.50,33.50
1470.00,33.50
1470.50,33.50
1471.00,33.00
1471.50,33.25
1472.00,33.00
1472.50,33.50
1473.00,33.25
1473.50,33.50
1474.00,33.25
1474.50,33.50
1475.00,33.25
1475.50,33.50
1476.00,33.50
1476.50,33.00
1477.00,33.50
1477.50,33.00
1478.00,33.50
1478.50,33.00
1479.00,33.00
1479.50,33.25
1480.00,33.50
1480.50,33.25
1481.00,33.25
1481.50,33.00
1482.00,33.25
1482.50,33.50
1483.00,33.25
1483.50,33.00
1484.00,33.25
1484.50,33.25
1485.00,33.00
1485.50,33.50
1486.00,33.25
1486.50,33.50
1487.00,33.00
1487.50,33.25
1488.00,33.25
1488.50,32.75
1489.00,33.25
1489.50,33.25
1490.00,33.25
1490.50,33.00
1491.00,32.75
1491.50,32.75
1492.00,33.25
1492.50,33.00
1493.00,33.25
1493.50,32.50
1494.00,32.75
1494.50,33.25
1495.00,32.75
1495.50,33.25
1496.00,33.00
1496.50,33.00
1497.00,33.25
1497.50,33.00
1498.00,33.00
1498.50,33.00
1499.00,33.00
1499.50,32.50
1500.00,32.50
1500.50,33.00
1501.00,33.00
1501.50,33.00
1502.00,33.00
1502.50,33.25
1503.00,32.25
1503.50,32.50
1504.00,33.00
1504.50,32.75
1505.00,33.25
1505.50,32.25
1506.00,33.25
1506.50,32.75
1507.00,33.25
1507.50,33.00
1508.00,33.00
1508.50,33.00
1509.00,33.00
1509.50,32.75
1510.00,32.75
1510.50,33.00
1511.00,33.00
1511.50,33.00
1512.00,33.00
1512.50,33.00
1513.00,33.00
1513.50,33.00
1514.00,33.00
1514.50,32.75
1515.00,33.25
1515.50,32.75
1516.00,33.25
1516.50,32.75
1517.00,32.25
1517.50,33.00
1518.00,33.00
1518.50,32.50
1519.00,33.00
1519.50,33.00
1520.00,32.50
1520.50,33.00
1521.00,32.50
1521.50,33.00
1522.00,32.75
1522.50,32.50
1523.00,33.00
1523.50,33.00
1524.00,33.00
1524.50,32.75
1525.00,32.50
1525.50,33.00
1526.00,32.75
1526.50,32.75
1527.00,33.00
1527.50,33.00
1528.00,32.75
1528.50,33.00
1529.00,33.00
1529.50,32.75
1530.00,32.75
1530.50,32.75
1531.00,32.50
1531.50,33.00
1532.00,33.25
1532.50,33.00
1533.00,33.00
1533.50,32.25
1534.00,32.75
1534.50,32.75
1535.00,32.75
1535.50,32.75
1536.00,33.00
1536.50,32.75
1537.00,33.00
1537.50,32.75
1538.00,33.00
1538.50,32.75
1539.00,33.00
1539.50,32.75
1540.00,32.25
1540.50,32.25
1541.00,32.50
1541.50,32.25
1542.00,32.50
1542.50,32.75
1543.00,32.25
1543.50,32.75
1544.00,32.25
1544.50,32.75
1545.00,32.25
1545.50,32.75
1546.00,32.50
1546.50,32.75
1547.00,31.75
1547.50,32.00
1548.00,32.50
1548.50,32.50
1549.00,32.00
1549.50,32.50
1550.00,32.50
1550.50,32.75
1551.00,32.50
1551.50,32.75
1552.00,32.75
1552.50,32.50
1553.00,32.50
1553.50,32.25
1554.00,32.00
1554.50,32.50
1555.00,32.00
1555.50,32.00
1556.00,32.00
1556.50,32.50
1557.00,32.50
1557.50,32.25
1558.00,32.50
1558.50,32.00
1559.00,32.00
1559.50,32.25
1560.00,32.50
1560.50,32.50
1561.00,32.00
1561.50,32.25
1562.00,32.75
1562.50,32.50
1563.00,32.50
1563.50,32.00
1564.00,32.50
1564.50,32.25
1565.00,32.25
1565.50,32.50
1566.00,31.50
1566.50,32.50
1567.00,32.00
1567.50,32.25
1568.00,32.50
1568.50,32.00
1569.00,32.50
1569.50,32.25
1570.00,32.50
1570.50,32.00
1571.00,32.50
1571.50,32.25
1572.00,32.50
1572.50,32.00
1573.00,32.50
1573.50,32.50
1574.00,32.00
1574.50,32.25
1575.00,32.25
1575.50,32.25
1576.00,32.25
1576.50,32.25
1577.00,32.25
1577.50,32.00
1578.00,31.75
1578.50,32.25
1579.00,32.00
1579.50,31.75
1580.00,31.75
1580.50,32.00
1581.00,32.25
1581.50,32.25
1582.00,32.25
1582.50,32.00
1583.00,32.25
1583.50,32.25
1584.00,32.25
1584.50,32.00
1585.00,32.25
1585.50,32.25
1586.00,32.25
1586.50,32.00
1587.00,32.25
1587.50,31.25
1588.00,32.25
1588.50,32.00
1589.00,32.25
1589.50,32.00
1590.00,31.50
1590.50,32.00
1591.00,31.50
1591.50,31.75
1592.00,32.00
1592.50,32.25
1593.00,32.25
1593.50,31.75
1594.00,32.25
1594.50,32.00
1595.00,31.75
1595.50,31.50
1596.00,32.00
1596.50,32.00
1597.00,32.25
1597.50,31.50
1598.00,32.00
1598.50,31.25
1599.00,32.00
1599.50,31.75
1600.00,32.00
1600.50,32.00
1601.00,32.00
1601.50,32.00
1602.00,31.75
1602.50,32.00
1603.00,31.75
1603.50,32.00
1604.00,31.75
1604.50,31.75
1605.00,31.50
1605.50,32.00
1606.00,32.00
1606.50,31.50
1607.00,31.50
1607.50,31.50
1608.00,31.50
1608.50,32.00
1609.00,32.00
1609.50,31.50
1610.00,31.75
1610.50,32.00
1611.00,31.50
1611.50,31.25
1612.00,31.75
1612.50,32.00
1613.00,31.50
1613.50,31.00
1614.00,31.25
1614.50,31.75
1615.00,31.75
1615.50,31.75
1616.00,31.25
1616.50,32.00
1617.00,31.25
1617.50,31.50
1618.00,31.25
1618.50,31.25
1619.00,31.25
1619.50,31.75
1620.00,31.75
1620.50,31.75
1621.00,31.75
1621.50,31.50
1622.00,31.50
1622.50,31.50
1623.00,31.50
1623.50,32.25
1624.00,31.25
1624.50,31.75
1625.00,31.25
1625.50,31.25
1626.00,31.75
1626.50,31.75
1627.00,31.75
1627.50,31.50
1628.00,31.50
1628.50,31.75
1629.00,31.75
1629.50,31.75
1630.00,31.75
1630.50,31.25
1631.00,31.50
1631.50,31.25
1632.00,31.25
1632.50,31.25
1633.00,31.50
1633.50,31.50
1634.00,31.75
1634.50,31.50
1635.00,31.00
1635.50,31.25
1636.00,31.25
1636.50,31.50
1637.00,31.25
1637.50,31.00
1638.00,31.50
1638.50,31.25
1639.00,31.50
1639.50,31.25
1640.00,31.50
1640.50,31.50
1641.00,31.50
1641.50,31.50
1642.00,31.50
1642.50,31.00
1643.00,31.50
1643.50,31.50
1644.00,31.50
1644.50,31.50
1645.00,31.50
1645.50,31.25
1646.00,31.50
1646.50,31.00
1647.00,31.25
1647.50,31.50
1648.00,31.50
1648.50,31.50
1649.00,31.00
1649.50,31.25
1650.00,30.50
1650.50,31.00
1651.00,30.75
1651.50,31.25
1652.00,31.25
1652.50,31.25
1653.00,31.25
1653.50,31.00
1654.00,30.75
1654.50,31.00
1655.00,31.00
1655.50,31.50
1656.00,31.25
1656.50,31.25
1657.00,30.25
1657.50,30.75
1658.00,30.50
1658.50,30.75
1659.00,31.00
1659.50,31.25
1660.00,30.75
1660.50,31.00
1661.00,31.25
1661.50,31.00
1662.00,31.00
1662.50,31.00
1663.00,30.75
1663.50,31.25
1664.00,31.00
1664.50,31.25
1665.00,31.00
1665.50,31.25
1666.00,30.75
1666.50,31.25
1667.00,31.00
1667.50,30.75
1668.00,31.00
1668.50,30.75
1669.00,31.25
1669.50,31.00
1670.00,31.25
1670.50,30.50
1671.00,31.00
1671.50,31.00
1672.00,30.75
1672.50,31.25
1673.00,31.00
1673.50,30.75
1674.00,31.00
1674.50,31.25
1675.00,30.75
1675.50,31.00
1676.00,31.00
1676.50,30.75
1677.00,31.00
1677.50,31.00
1678.00,31.00
1678.50,31.00
1679.00,31.25
1679.50,31.00
1680.00,30.75
1680.50,31.00
1681.00,30.75
1681.50,30.75
1682.00,31.00
1682.50,30.50
1683.00,30.75
1683.50,31.00
1684.00,30.50
1684.50,31.00
1685.00,30.50
1685.50,31.00
1686.00,31.00
1686.50,30.75
1687.00,30.25
1687.50,30.50
1688.00,30.50
1688.50,30.50
1689.00,30.50
1689.50,31.00
1690.00,30.50
1690.50,30.50
1691.00,30.50
1691.50,31.00
1692.00,30.75
1692.50,30.50
1693.00,30.75
1693.50,31.00
1694.00,30.25
1694.50,30.50
1695.00,30.75
1695.50,30.75
1696.00,30.50
1696.50,30.50
1697.00,30.75
1697.50,30.75
1698.00,30.50
1698.50,30.75
1699.00,30.75
1699.50,30.75
1700.00,30.75
1700.50,30.75
1701.00,30.25
1701.50,30.75
1702.00,30.75
1702.50,30.75
1703.00,30.75
1703.50,30.25
1704.00,30.25
1704.50,30.50
1705.00,30.75
1705.50,30.75
1706.00,30.00
1706.50,30.50
1707.00,30.75
1707.50,30.75
1708.00,30.25
1708.50,30.25
1709.00,30.50
1709.50,30.50
1710.00,30.50
1710.50,30.50
1711.00,30.25
1711.50,30.75
1712.00,30.25
1712.50,30.25
1713.00,30.75
1713.50,30.75
1714.00,30.50
1714.50,30.25
1715.00,30.00
1715.50,30.50
1716.00,30.00
1716.50,30.25
1717.00,29.75
1717.50,30.00
1718.00,30.25
1718.50,30.75
1719.00,30.50
1719.50,30.25
1720.00,30.50
1720.50,30.25
1721.00,30.25
1721.50,30.50
1722.00,29.50
1722.50,30.00
1723.00,30.00
1723.50,30.50
1724.00,29.75
1724.50,30.00
1725.00,30.50
1725.50,29.75
1726.00,30.00
1726.50,30.75
1727.00,30.00
1727.50,30.25
1728.00,30.50
1728.50,30.25
1729.00,30.25
1729.50,30.50
1730.00,30.50
1730.50,30.25
1731.00,30.25
1731.50,30.25
1732.00,30.50
1732.50,30.50
1733.00,29.75
1733.50,29.50
1734.00,29.75
1734.50,30.00
1735.00,30.50
1735.50,29.75
1736.00,29.50
1736.50,30.00
1737.00,30.25
1737.50,30.50
1738.00,30.00
1738.50,29.50
1739.00,30.25
1739.50,30.25
1740.00,30.25
1740.50,30.00
1741.00,30.50
1741.50,30.25
1742.00,29.75
1742.50,30.50
1743.00,30.25
1743.50,30.25
1744.00,29.75
1744.50,30.00
1745.00,30.50
1745.50,29.75
1746.00,30.50
1746.50,30.00
1747.00,30.00
1747.50,30.25
1748.00,29.50
1748.50,29.75
1749.00,30.00
1749.50,29.75
1750.00,30.00
1750.50,30.00
1751.00,29.75
1751.50,30.50
1752.00,29.75
1752.50,30.25
1753.00,29.50
1753.50,30.25
1754.00,30.25
1754.50,30.25
1755.00,30.25
1755.50,29.50
1756.00,30.25
1756.50,30.00
1757.00,30.25
1757.50,29.75
1758.00,30.00
1758.50,29.75
1759.00,29.75
1759.50,30.00
1760.00,30.00
1760.50,30.00
1761.00,29.75
1761.50,30.25
1762.00,30.25
1762.50,30.00
1763.00,30.00
1763.50,29.75
1764.00,30.25
1764.50,29.25
1765.00,30.00
1765.50,30.00
1766.00,30.25
1766.50,30.00
1767.00,29.75
1767.50,30.25
1768.00,29.75
1768.50,30.00
1769.00,30.00
