tiempo_s,temperatura_C
873.00,32.00
873.50,32.25
874.00,32.50
874.50,32.25
875.00,31.75
875.50,32.25
876.00,32.25
876.50,32.25
877.00,31.75
877.50,32.25
878.00,32.00
878.50,31.50
879.00,32.25
879.50,32.50
880.00,31.50
880.50,32.00
881.00,32.00
881.50,31.75
882.00,32.25
882.50,32.25
883.00,32.25
883.50,32.25
884.00,32.50
884.50,32.25
885.00,32.25
885.50,32.50
886.00,32.25
886.50,32.25
887.00,32.50
887.50,32.00
888.00,32.50
888.50,32.00
889.00,32.50
889.50,32.50
890.00,31.75
890.50,31.75
891.00,31.75
891.50,32.50
892.00,32.50
892.50,32.25
893.00,31.75
893.50,32.25
894.00,32.25
894.50,32.00
895.00,32.00
895.50,32.00
896.00,32.25
896.50,32.25
897.00,32.50
897.50,32.50
898.00,32.25
898.50,32.25
899.00,32.25
899.50,32.25
900.00,32.50
900.50,32.50
901.00,32.25
901.50,32.25
902.00,32.50
902.50,32.25
903.00,31.75
903.50,31.50
904.00,32.50
904.50,32.25
905.00,32.50
905.50,31.75
906.00,32.75
906.50,32.25
907.00,32.50
907.50,32.00
908.00,31.75
908.50,31.75
909.00,32.50
909.50,32.50
910.00,32.25
910.50,32.00
911.00,32.50
911.50,32.25
912.00,32.25
912.50,32.75
913.00,32.25
913.50,32.00
914.00,32.00
914.50,32.25
915.00,32.25
915.50,32.00
916.00,32.75
916.50,32.25
917.00,32.25
917.50,32.75
918.00,32.50
918.50,32.25
919.00,32.50
919.50,31.75
920.00,32.00
920.50,32.75
921.00,32.25
921.50,32.00
922.00,32.50
922.50,31.75
923.00,32.50
923.50,32.75
924.00,32.00
924.50,32.50
925.00,32.00
925.50,32.50
926.00,32.50
926.50,32.75
927.00,32.25
927.50,32.50
928.00,32.00
928.50,32.50
929.00,32.50
929.50,32.25
930.00,32.75
930.50,32.25
931.00,32.25
931.50,32.50
932.00,32.50
932.50,32.25
933.00,32.25
933.50,32.50
934.00,32.25
934.50,32.75
935.00,32.50
935.50,32.25
936.00,32.25
936.50,32.50
937.00,32.50
937.50,32.75
938.00,32.75
938.50,32.50
939.00,32.25
939.50,32.75
940.00,32.75
940.50,32.25
941.00,32.25
941.50,32.25
942.00,32.25
942.50,32.75
943.00,32.25
943.50,32.75
944.00,32.50
944.50,32.75
945.00,32.00
945.50,32.25
946.00,31.75
946.50,32.50
947.00,32.25
947.50,32.25
948.00,32.50
948.50,32.25
949.00,32.25
949.50,32.50
950.00,32.75
950.50,33.00
951.00,32.75
951.50,32.75
952.00,32.50
952.50,32.00
953.00,32.75
953.50,33.00
954.00,33.00
954.50,32.50
955.00,32.75
955.50,32.25
956.00,32.75
956.50,32.75
957.00,32.25
957.50,32.75
958.00,32.50
958.50,32.50
959.00,32.50
959.50,32.00
960.00,32.50
960.50,32.25
961.00,32.50
961.50,32.25
962.00,32.50
962.50,32.75
963.00,32.75
963.50,32.75
964.00,32.75
964.50,33.00
965.00,32.50
965.50,32.50
966.00,32.25
966.50,32.50
967.00,32.00
967.50,32.25
968.00,32.50
968.50,32.75
969.00,32.00
969.50,32.75
970.00,32.75
970.50,32.75
971.00,32.25
971.50,32.50
972.00,32.25
972.50,32.50
973.00,32.75
973.50,32.50
974.00,32.75
974.50,32.25
975.00,32.50
975.50,32.75
976.00,32.75
976.50,32.50
977.00,33.00
977.50,32.75
978.00,32.75
978.50,32.75
979.00,32.50
979.50,32.00
980.00,32.50
980.50,32.75
981.00,32.25
981.50,33.00
982.00,32.75
982.50,32.50
983.00,32.75
983.50,33.00
984.00,32.75
984.50,32.50
985.00,32.50
985.50,32.50
986.00,32.75
986.50,32.50
987.00,32.50
987.50,32.75
988.00,32.75
988.50,32.75
989.00,32.75
989.50,33.00
990.00,32.75
990.50,33.25
991.00,32.50
991.50,33.00
992.00,32.75
992.50,33.00
993.00,32.75
993.50,32.50
994.00,33.00
994.50,33.00
995.00,32.50
995.50,33.00
996.00,33.00
996.50,33.00
997.00,32.50
997.50,32.75
998.00,32.75
998.50,33.00
999.00,33.00
999.50,33.00
1000.00,33.00
1000.50,33.00
1001.00,33.00
1001.50,32.50
1002.00,33.00
1002.50,33.00
1003.00,32.75
1003.50,33.00
1004.00,32.25
1004.50,33.00
1005.00,32.75
1005.50,33.00
1006.00,33.00
1006.50,33.00
1007.00,32.50
1007.50,33.25
1008.00,33.00
1008.50,33.00
1009.00,33.00
1009.50,33.25
1010.00,32.75
1010.50,33.00
1011.00,33.00
1011.50,33.25
1012.00,32.25
1012.50,33.00
1013.00,33.00
1013.50,33.25
1014.00,32.50
1014.50,33.00
1015.00,33.00
1015.50,33.25
1016.00,33.00
1016.50,32.50
1017.00,33.25
1017.50,33.00
1018.00,32.75
1018.50,33.25
1019.00,33.00
1019.50,33.00
1020.00,32.75
1020.50,33.00
1021.00,33.25
1021.50,32.75
1022.00,33.00
1022.50,32.50
1023.00,33.25
1023.50,32.75
1024.00,32.75
1024.50,33.00
1025.00,33.25
1025.50,33.25
1026.00,32.50
1026.50,32.75
1027.00,33.25
1027.50,32.75
1028.00,33.00
1028.50,32.75
1029.00,32.75
1029.50,32.50
1030.00,33.25
1030.50,33.00
1031.00,33.00
1031.50,33.25
1032.00,32.25
1032.50,33.25
1033.00,32.75
1033.50,32.50
1034.00,33.00
1034.50,33.00
1035.00,32.75
1035.50,33.00
1036.00,33.00
1036.50,32.50
1037.00,33.25
1037.50,33.00
1038.00,32.75
1038.50,33.25
1039.00,33.00
1039.50,33.25
1040.00,32.75
1040.50,32.75
1041.00,33.25
1041.50,33.00
1042.00,33.25
1042.50,33.25
1043.00,33.00
1043.50,33.25
1044.00,33.00
1044.50,33.00
1045.00,32.50
1045.50,33.25
1046.00,32.50
1046.50,33.25
1047.00,33.00
1047.50,33.25
1048.00,33.00
1048.50,33.25
1049.00,32.75
1049.50,33.25
1050.00,33.25
1050.50,32.75
1051.00,33.25
1051.50,32.50
1052.00,33.25
1052.50,32.50
1053.00,33.00
1053.50,33.25
1054.00,33.00
1054.50,33.00
1055.00,32.50
1055.50,33.00
1056.00,33.25
1056.50,33.00
1057.00,32.75
1057.50,33.50
1058.00,33.25
1058.50,33.00
1059.00,33.25
1059.50,32.75
1060.00,32.50
1060.50,33.25
1061.00,32.75
1061.50,33.00
1062.00,33.25
1062.50,33.25
1063.00,32.75
1063.50,33.00
1064.00,32.75
1064.50,33.00
1065.00,33.25
1065.50,32.75
1066.00,33.25
1066.50,32.75
1067.00,33.25
1067.50,33.25
1068.00,33.00
1068.50,33.25
1069.00,33.50
1069.50,33.25
1070.00,33.25
1070.50,33.25
1071.00,33.25
1071.50,33.25
1072.00,32.50
1072.50,33.25
1073.00,33.00
1073.50,33.25
1074.00,33.25
1074.50,33.25
1075.00,32.75
1075.50,32.75
1076.00,33.00
1076.50,33.25
1077.00,33.00
1077.50,32.75
1078.00,33.00
1078.50,33.25
1079.00,33.00
1079.50,33.25
1080.00,33.00
1080.50,33.50
1081.00,33.00
1081.50,33.00
1082.00,33.25
1082.50,33.00
1083.00,33.25
1083.50,33.00
1084.00,33.00
1084.50,32.75
1085.00,33.50
1085.50,32.75
1086.00,33.25
1086.50,33.00
1087.00,33.00
1087.50,33.00
1088.00,33.25
1088.50,33.50
1089.00,33.25
1089.50,33.00
1090.00,33.75
1090.50,33.00
1091.00,33.50
1091.50,33.00
1092.00,33.50
1092.50,33.50
1093.00,33.00
1093.50,33.25
1094.00,33.50
1094.50,33.00
1095.00,33.25
1095.50,33.00
1096.00,33.00
1096.50,33.25
1097.00,33.25
1097.50,33.25
1098.00,32.75
1098.50,33.25
1099.00,33.00
1099.50,33.50
1100.00,33.25
1100.50,33.00
1101.00,33.50
1101.50,33.25
1102.00,33.25
1102.50,33.00
1103.00,33.00
1103.50,33.00
1104.00,33.25
1104.50,33.25
1105.00,33.50
1105.50,33.50
1106.00,33.25
1106.50,33.25
1107.00,33.50
1107.50,33.50
1108.00,33.50
1108.50,33.00
1109.00,33.50
1109.50,33.00
1110.00,33.25
1110.50,33.75
1111.00,33.50
1111.50,33.00
1112.00,33.00
1112.50,33.50
1113.00,33.25
1113.50,33.50
1114.00,33.25
1114.50,33.50
1115.00,33.25
1115.50,33.50
1116.00,33.50
1116.50,33.50
1117.00,33.50
1117.50,33.50
1118.00,33.50
1118.50,33.25
1119.00,33.00
1119.50,33.25
1120.00,33.25
1120.50,33.50
1121.00,33.50
1121.50,33.25
1122.00,33.50
1122.50,33.50
1123.00,33.25
1123.50,33.25
1124.00,33.50
1124.50,33.50
1125.00,33.25
1125.50,33.75
1126.00,33.00
1126.50,33.50
1127.00,33.25
1127.50,33.75
1128.00,33.25
1128.50,33.50
1129.00,33.00
1129.50,33.25
1130.00,33.25
1130.50,33.25
1131.00,33.50
1131.50,33.25
1132.00,33.50
1132.50,33.50
1133.00,33.50
1133.50,33.00
1134.00,33.00
1134.50,33.25
1135.00,33.00
1135.50,33.50
1136.00,33.25
1136.50,33.00
1137.00,33.00
1137.50,33.25
1138.00,32.75
1138.50,33.00
1139.00,33.25
1139.50,33.25
1140.00,33.25
1140.50,32.75
1141.00,33.00
1141.50,32.75
1142.00,32.50
1142.50,32.75
1143.00,32.50
1143.50,33.00
1144.00,33.00
1144.50,32.75
1145.00,32.75
1145.50,32.50
1146.00,32.25
1146.50,33.00
1147.00,32.25
1147.50,32.75
1148.00,32.75
1148.50,32.50
1149.00,31.75
1149.50,32.25
1150.00,32.50
1150.50,32.75
1151.00,32.00
1151.50,32.25
1152.00,32.50
1152.50,32.50
1153.00,32.50
1153.50,31.50
1154.00,32.00
1154.50,32.25
1155.00,32.50
1155.50,32.25
1156.00,31.75
1156.50,32.25
1157.00,32.00
1157.50,31.75
1158.00,31.50
1158.50,32.25
1159.00,31.50
1159.50,31.75
1160.00,31.75
1160.50,31.75
1161.00,31.75
1161.50,31.00
1162.00,31.75
1162.50,31.75
1163.00,32.00
1163.50,32.00
1164.00,31.00
1164.50,31.50
1165.00,31.75
1165.50,31.00
1166.00,31.00
1166.50,31.00
1167.00,31.00
1167.50,31.75
1168.00,31.75
1168.50,31.75
1169.00,31.50
1169.50,31.75
1170.00,31.50
1170.50,31.50
1171.00,31.00
1171.50,31.25
1172.00,31.50
1172.50,31.25
1173.00,31.25
1173.50,31.25
1174.00,31.25
1174.50,31.25
1175.00,31.25
1175.50,31.25
1176.00,31.25
1176.50,31.25
1177.00,30.75
1177.50,30.75
1178.00,31.00
1178.50,30.50
1179.00,30.75
1179.50,30.75
1180.00,30.25
1180.50,31.00
1181.00,31.00
1181.50,30.75
1182.00,31.00
1182.50,30.25
1183.00,30.75
1183.50,31.00
1184.00,30.00
1184.50,30.50
1185.00,31.00
1185.50,30.50
1186.00,31.00
1186.50,30.75
1187.00,30.50
1187.50,30.25
1188.00,30.50
1188.50,30.25
1189.00,30.50
1189.50,30.25
1190.00,30.25
1190.50,30.00
1191.00,30.25
1191.50,30.00
1192.00,30.25
1192.50,29.75
1193.00,30.25
1193.50,30.25
1194.00,29.75
1194.50,30.25
1195.00,30.00
1195.50,30.50
1196.00,30.50
1196.50,30.50
1197.00,30.00
1197.50,30.00
1198.00,30.00
1198.50,29.50
1199.00,30.25
1199.50,30.00
1200.00,30.00
1200.50,29.75
1201.00,29.75
1201.50,30.00
1202.00,29.75
1202.50,29.75
1203.00,29.75
1203.50,29.75
1204.00,30.00
1204.50,30.00
1205.00,30.00
1205.50,30.00
1206.00,29.75
1206.50,29.75
1207.00,29.50
1207.50,29.75
1208.00,29.75
1208.50,29.50
1209.00,29.25
1209.50,29.50
1210.00,29.75
1210.50,29.00
1211.00,29.50
1211.50,29.25
1212.00,29.00
1212.50,29.25
1213.00,29.25
1213.50,29.50
1214.00,28.75
1214.50,29.25
1215.00,29.00
1215.50,29.50
1216.00,29.50
1216.50,29.00
1217.00,29.25
1217.50,29.00
1218.00,28.75
1218.50,29.25
1219.00,28.75
1219.50,28.75
1220.00,29.25
1220.50,28.75
1221.00,28.75
1221.50,29.00
1222.00,29.00
1222.50,29.00
1223.00,29.00
1223.50,29.00
1224.00,28.50
1224.50,28.50
1225.00,29.25
1225.50,28.50
1226.00,28.25
1226.50,28.75
1227.00,28.50
1227.50,28.75
1228.00,28.75
1228.50,29.00
1229.00,28.50
1229.50,29.00
1230.00,28.50
1230.50,29.00
1231.00,28.75
1231.50,29.00
1232.00,28.75
1232.50,28.50
1233.00,29.25
1233.50,28.75
1234.00,28.50
1234.50,28.75
1235.00,28.25
1235.50,28.25
1236.00,28.75
1236.50,28.75
1237.00,28.50
1237.50,28.50
1238.00,28.25
1238.50,28.25
1239.00,28.25
1239.50,28.00
1240.00,28.50
1240.50,28.50
1241.00,28.50
1241.50,28.00
1242.00,28.00
1242.50,27.75
1243.00,28.50
1243.50,27.50
1244.00,27.75
1244.50,28.25
1245.00,28.25
1245.50,28.25
1246.00,27.50
1246.50,28.00
1247.00,28.25
1247.50,27.75
1248.00,27.50
1248.50,27.75
1249.00,28.00
1249.50,28.00
1250.00,28.25
1250.50,27.75
1251.00,27.75
1251.50,28.25
1252.00,28.00
1252.50,27.25
1253.00,28.25
1253.50,27.75
1254.00,28.00
1254.50,28.00
1255.00,27.75
1255.50,27.75
1256.00,28.00
1256.50,27.75
1257.00,28.00
1257.50,27.25
1258.00,27.75
1258.50,27.75
1259.00,27.75
1259.50,27.25
1260.00,27.50
1260.50,27.50
1261.00,27.50
1261.50,27.50
1262.00,27.75
1262.50,27.50
1263.00,27.50
1263.50,27.75
1264.00,27.25
1264.50,27.75
1265.00,27.25
1265.50,27.75
1266.00,27.50
1266.50,27.25
1267.00,27.50
1267.50,27.75
1268.00,27.50
1268.50,27.50
1269.00,27.00
1269.50,27.75
1270.00,27.25
1270.50,27.25
1271.00,27.50
1271.50,27.25
1272.00,27.75
1272.50,27.50
1273.00,26.75
1273.50,27.75
1274.00,27.50
1274.50,27.50
1275.00,27.25
1275.50,27.50
1276.00,27.00
1276.50,26.75
1277.00,26.75
1277.50,27.00
1278.00,27.00
1278.50,27.00
1279.00,27.00
1279.50,27.25
1280.00,27.00
1280.50,26.75
1281.00,26.75
1281.50,27.25
1282.00,26.75
1282.50,27.50
1283.00,26.50
1283.50,27.00
1284.00,27.25
1284.50,27.00
1285.00,27.25
1285.50,27.25
1286.00,26.75
1286.50,26.75
1287.00,26.50
1287.50,26.75
1288.00,26.75
1288.50,26.75
1289.00,26.50
1289.50,26.50
1290.00,26.75
1290.50,26.75
1291.00,26.75
1291.50,26.50
1292.00,26.50
1292.50,26.75
1293.00,27.00
1293.50,26.75
1294.00,26.25
1294.50,27.00
1295.00,26.75
1295.50,27.00
1296.00,26.25
1296.50,26.25
1297.00,26.75
1297.50,26.25
1298.00,26.00
1298.50,26.75
1299.00,26.75
1299.50,26.75
1300.00,26.75
1300.50,26.50
1301.00,26.50
1301.50,26.25
1302.00,26.00
1302.50,26.50
1303.00,26.25
1303.50,26.00
1304.00,26.50
1304.50,26.75
1305.00,26.25
1305.50,26.25
1306.00,26.75
1306.50,26.50
1307.00,26.25
1307.50,26.50
1308.00,26.00
1308.50,26.50
1309.00,26.50
1309.50,26.25
1310.00,26.50
1310.50,26.50
1311.00,26.50
1311.50,26.50
1312.00,26.75
1312.50,25.50
1313.00,25.75
1313.50,26.25
1314.00,26.50
1314.50,26.25
1315.00,26.50
1315.50,26.50
1316.00,26.00
1316.50,26.25
1317.00,26.25
1317.50,26.25
1318.00,26.00
1318.50,26.25
1319.00,25.75
1319.50,26.50
1320.00,26.25
1320.50,25.75
1321.00,26.25
1321.50,25.50
1322.00,25.75
1322.50,26.00
1323.00,26.00
1323.50,26.25
1324.00,25.75
1324.50,26.25
1325.00,26.00
1325.50,25.25
1326.00,25.50
1326.50,26.00
1327.00,25.75
1327.50,26.00
1328.00,25.00
1328.50,26.25
1329.00,26.00
1329.50,25.75
1330.00,26.00
1330.50,25.50
1331.00,26.00
1331.50,25.75
1332.00,25.75
1332.50,26.00
1333.00,26.00
1333.50,26.00
1334.00,26.00
1334.50,25.75
1335.00,25.75
1335.50,25.75
1336.00,26.00
1336.50,26.00
1337.00,26.00
1337.50,25.75
1338.00,25.25
1338.50,25.25
1339.00,25.50
1339.50,25.75
1340.00,25.75
1340.50,25.25
1341.00,25.75
1341.50,25.75
1342.00,25.50
1342.50,25.75
1343.00,25.75
1343.50,25.50
1344.00,25.25
1344.50,25.75
1345.00,25.50
1345.50,25.75
1346.00,25.25
1346.50,25.50
1347.00,25.50
1347.50,25.00
1348.00,25.00
1348.50,25.25
1349.00,25.50
1349.50,25.75
1350.00,25.50
1350.50,25.50
1351.00,25.50
1351.50,25.00
1352.00,25.25
1352.50,25.25
1353.00,25.50
1353.50,25.00
1354.00,25.50
1354.50,25.25
1355.00,25.25
1355.50,25.25
1356.00,25.25
1356.50,25.50
1357.00,25.00
1357.50,25.00
1358.00,25.00
1358.50,25.25
1359.00,25.00
1359.50,25.50
1360.00,25.25
1360.50,25.25
1361.00,25.50
1361.50,25.25
1362.00,25.00
1362.50,24.75
1363.00,25.25
1363.50,25.00
1364.00,24.75
1364.50,25.25
1365.00,25.25
1365.50,25.25
1366.00,25.00
1366.50,25.25
1367.00,24.75
1367.50,25.00
1368.00,24.75
1368.50,24.75
1369.00,25.00
1369.50,24.50
1370.00,25.00
1370.50,24.75
1371.00,25.00
1371.50,25.00
1372.00,24.75
1372.50,24.75
1373.00,24.75
1373.50,24.75
1374.00,24.75
1374.50,24.50
1375.00,24.25
1375.50,25.00
1376.00,25.00
1376.50,25.00
1377.00,25.00
1377.50,24.50
1378.00,25.00
1378.50,24.50
1379.00,24.75
1379.50,24.75
1380.00,24.75
1380.50,24.50
1381.00,24.25
1381.50,24.25
1382.00,24.50
1382.50,24.75
1383.00,24.25
1383.50,24.75
1384.00,24.25
1384.50,25.00
1385.00,24.50
1385.50,25.00
1386.00,24.75
1386.50,24.50
1387.00,24.75
1387.50,24.25
1388.00,24.50
1388.50,24.75
1389.00,24.75
1389.50,24.75
1390.00,24.75
1390.50,24.25
1391.00,24.00
1391.50,24.50
1392.00,24.75
1392.50,24.75
1393.00,24.25
1393.50,24.25
1394.00,25.00
1394.50,24.75
1395.00,24.50
1395.50,24.00
1396.00,24.25
1396.50,24.50
1397.00,24.50
1397.50,24.50
1398.00,24.75
1398.50,24.50
1399.00,24.50
1399.50,24.50
1400.00,24.75
1400.50,24.50
1401.00,23.50
1401.50,24.50
1402.00,24.75
1402.50,24.25
1403.00,24.25
1403.50,24.25
1404.00,23.75
1404.50,24.25
1405.00,24.75
1405.50,24.00
1406.00,24.25
1406.50,24.25
1407.00,24.50
1407.50,24.25
1408.00,24.25
1408.50,24.50
1409.00,24.75
1409.50,24.25
1410.00,24.00
1410.50,24.25
1411.00,24.00
1411.50,24.50
1412.00,24.00
1412.50,24.00
1413.00,24.00
1413.50,23.75
1414.00,24.00
1414.50,24.00
1415.00,24.00
1415.50,24.25
1416.00,24.50
1416.50,24.00
1417.00,23.75
1417.50,24.50
1418.00,23.75
1418.50,24.25
1419.00,24.25
1419.50,23.75
1420.00,24.25
1420.50,24.25
1421.00,24.00
1421.50,24.00
1422.00,24.25
1422.50,24.00
1423.00,24.00
1423.50,23.75
1424.00,23.75
1424.50,23.50
1425.00,24.00
1425.50,24.00
1426.00,24.00
1426.50,24.25
1427.00,24.00
1427.50,23.50
1428.00,24.00
1428.50,24.00
1429.00,24.25
1429.50,23.50
1430.00,24.25
1430.50,24.25
1431.00,24.00
1431.50,24.00
1432.00,24.25
1432.50,24.25
1433.00,24.25
1433.50,23.75
1434.00,23.50
1434.50,24.00
1435.00,23.50
1435.50,24.00
1436.00,23.50
1436.50,23.75
1437.00,23.25
1437.50,24.00
1438.00,24.00
1438.50,24.00
1439.00,24.00
1439.50,24.00
1440.00,23.75
1440.50,24.25
1441.00,23.75
1441.50,24.00
1442.00,23.50
1442.50,24.00
1443.00,24.00
1443.50,23.75
1444.00,23.75
1444.50,23.50
1445.00,23.75
1445.50,23.50
1446.00,24.00
1446.50,24.00
1447.00,24.00
1447.50,23.75
1448.00,24.00
1448.50,24.00
1449.00,24.00
1449.50,24.00
1450.00,24.00
1450.50,24.25
1451.00,23.50
1451.50,24.00
1452.00,23.00
1452.50,24.00
1453.00,23.25
1453.50,23.00
1454.00,23.75
1454.50,23.75
1455.00,24.00
1455.50,23.75
1456.00,23.50
1456.50,23.75
1457.00,23.50
1457.50,23.50
1458.00,23.75
1458.50,23.50
1459.00,24.00
1459.50,23.75
1460.00,23.25
1460.50,23.75
1461.00,23.75
1461.50,23.75
1462.00,23.75
1462.50,23.75
1463.00,23.50
1463.50,23.75
1464.00,23.00
1464.50,23.75
1465.00,23.75
1465.50,23.25
1466.00,23.75
1466.50,23.25
1467.00,23.50
1467.50,23.75
1468.00,23.25
1468.50,23.25
1469.00,23.50
1469.50,23.00
1470.00,23.50
1470.50,23.25
1471.00,23.75
1471.50,23.50
1472.00,23.50
1472.50,23.75
1473.00,23.50
1473.50,24.00
1474.00,23.25
1474.50,23.50
1475.00,23.75
